,x,y,z
0,-2.2045888080488707,-0.18099600144125205,17.87717426545183
1,-2.1174971146747166,-0.23799413426782445,16.390366716878585
2,-2.025793950210849,-0.2540640908721934,14.554759548505467
3,-2.025793950210849,-0.2540640908721934,14.554759548505467
4,-2.025793950210849,-0.2540640908721934,14.554759548505467
5,-2.025793950210849,-0.2540640908721934,14.554759548505467
6,-2.069617735473174,-0.12763047022283117,8.287897505125802
7,-2.069617735473174,-0.12763047022283117,8.287897505125802
8,-2.016452681341477,-0.14579988076757938,8.05144196757374
9,-2.016452681341477,-0.14579988076757938,8.05144196757374
10,-2.0807576868609408,0.0702210771067226,6.552103320354499
11,-2.0807576868609408,0.0702210771067226,6.552103320354499
12,-2.0807576868609408,0.0702210771067226,6.552103320354499
13,-2.0807576868609408,0.0702210771067226,6.552103320354499
14,-2.0807576868609408,0.0702210771067226,6.552103320354499
15,-2.0807576868609408,0.0702210771067226,6.552103320354499
16,-2.0807576868609408,0.0702210771067226,6.552103320354499
17,-2.097693721947576,0.039511917760520696,6.533975285373074
18,-2.097693721947576,0.039511917760520696,6.533975285373074
19,-2.014606253136515,-0.08808801882545257,5.601441354322327
20,-2.012684110627027,-0.008266363569639917,4.096191925978518
21,-2.012684110627027,-0.008266363569639917,4.096191925978518
22,-2.012684110627027,-0.008266363569639917,4.096191925978518
23,-2.012684110627027,-0.008266363569639917,4.096191925978518
24,-2.012684110627027,-0.008266363569639917,4.096191925978518
25,-2.012684110627027,-0.008266363569639917,4.096191925978518
26,-2.012684110627027,-0.008266363569639917,4.096191925978518
27,-2.012684110627027,-0.008266363569639917,4.096191925978518
28,-2.012684110627027,-0.008266363569639917,4.096191925978518
29,-2.012684110627027,-0.008266363569639917,4.096191925978518
30,-2.012684110627027,-0.008266363569639917,4.096191925978518
31,-2.012684110627027,-0.008266363569639917,4.096191925978518
32,-2.012684110627027,-0.008266363569639917,4.096191925978518
33,-2.012684110627027,-0.008266363569639917,4.096191925978518
34,-2.012684110627027,-0.008266363569639917,4.096191925978518
35,-2.012684110627027,-0.008266363569639917,4.096191925978518
36,-2.012684110627027,-0.008266363569639917,4.096191925978518
37,-2.012684110627027,-0.008266363569639917,4.096191925978518
38,-2.012684110627027,-0.008266363569639917,4.096191925978518
39,-2.012684110627027,-0.008266363569639917,4.096191925978518
40,-2.012684110627027,-0.008266363569639917,4.096191925978518
41,-2.012684110627027,-0.008266363569639917,4.096191925978518
42,-2.012684110627027,-0.008266363569639917,4.096191925978518
43,-2.012684110627027,-0.008266363569639917,4.096191925978518
44,-2.012684110627027,-0.008266363569639917,4.096191925978518
45,-2.012684110627027,-0.008266363569639917,4.096191925978518
46,-2.012684110627027,-0.008266363569639917,4.096191925978518
47,-2.012684110627027,-0.008266363569639917,4.096191925978518
48,-2.012684110627027,-0.008266363569639917,4.096191925978518
49,-2.012684110627027,-0.008266363569639917,4.096191925978518
50,-2.012684110627027,-0.008266363569639917,4.096191925978518
51,-2.012684110627027,-0.008266363569639917,4.096191925978518
52,-2.012684110627027,-0.008266363569639917,4.096191925978518
53,-2.012684110627027,-0.008266363569639917,4.096191925978518
54,-2.012684110627027,-0.008266363569639917,4.096191925978518
55,-2.012684110627027,-0.008266363569639917,4.096191925978518
56,-2.012684110627027,-0.008266363569639917,4.096191925978518
57,-2.012684110627027,-0.008266363569639917,4.096191925978518
58,-2.012684110627027,-0.008266363569639917,4.096191925978518
59,-2.012684110627027,-0.008266363569639917,4.096191925978518
60,-2.012684110627027,-0.008266363569639917,4.096191925978518
61,-2.012684110627027,-0.008266363569639917,4.096191925978518
62,-2.012684110627027,-0.008266363569639917,4.096191925978518
63,-2.012684110627027,-0.008266363569639917,4.096191925978518
64,-2.012684110627027,-0.008266363569639917,4.096191925978518
65,-2.012684110627027,-0.008266363569639917,4.096191925978518
66,-2.012684110627027,-0.008266363569639917,4.096191925978518
67,-1.9809351310730383,0.007000780461796006,4.005486013245976
68,-1.9809351310730383,0.007000780461796006,4.005486013245976
69,-1.9809351310730383,0.007000780461796006,4.005486013245976
70,-1.9809351310730383,0.007000780461796006,4.005486013245976
71,-1.9809351310730383,0.007000780461796006,4.005486013245976
72,-1.9809351310730383,0.007000780461796006,4.005486013245976
73,-1.9809351310730383,0.007000780461796006,4.005486013245976
74,-1.9809351310730383,0.007000780461796006,4.005486013245976
75,-1.9809351310730383,0.007000780461796006,4.005486013245976
76,-1.9809351310730383,0.007000780461796006,4.005486013245976
77,-1.9809351310730383,0.007000780461796006,4.005486013245976
78,-1.9809351310730383,0.007000780461796006,4.005486013245976
79,-1.9809351310730383,0.007000780461796006,4.005486013245976
80,-1.9809351310730383,0.007000780461796006,4.005486013245976
81,-1.9809351310730383,0.007000780461796006,4.005486013245976
82,-1.9809351310730383,0.007000780461796006,4.005486013245976
83,-1.9809351310730383,0.007000780461796006,4.005486013245976
84,-1.9809351310730383,0.007000780461796006,4.005486013245976
85,-1.9809351310730383,0.007000780461796006,4.005486013245976
86,-1.9809351310730383,0.007000780461796006,4.005486013245976
87,-1.9809351310730383,0.007000780461796006,4.005486013245976
88,-1.9809351310730383,0.007000780461796006,4.005486013245976
89,-1.9809351310730383,0.007000780461796006,4.005486013245976
90,-1.9809351310730383,0.007000780461796006,4.005486013245976
91,-1.9809351310730383,0.007000780461796006,4.005486013245976
92,-1.9809351310730383,0.007000780461796006,4.005486013245976
93,-1.9809351310730383,0.007000780461796006,4.005486013245976
94,-1.9809351310730383,0.007000780461796006,4.005486013245976
95,-1.9809351310730383,0.007000780461796006,4.005486013245976
96,-1.9809351310730383,0.007000780461796006,4.005486013245976
97,-1.9809351310730383,0.007000780461796006,4.005486013245976
98,-1.9809351310730383,0.007000780461796006,4.005486013245976
99,-1.9809351310730383,0.007000780461796006,4.005486013245976
100,-1.9809351310730383,0.007000780461796006,4.005486013245976
101,-1.9809351310730383,0.007000780461796006,4.005486013245976
102,-1.9809351310730383,0.007000780461796006,4.005486013245976
103,-1.9809351310730383,0.007000780461796006,4.005486013245976
104,-1.9809351310730383,0.007000780461796006,4.005486013245976
105,-1.9809351310730383,0.007000780461796006,4.005486013245976
106,-1.9809351310730383,0.007000780461796006,4.005486013245976
107,-1.9809351310730383,0.007000780461796006,4.005486013245976
108,-1.9809351310730383,0.007000780461796006,4.005486013245976
109,-1.9809351310730383,0.007000780461796006,4.005486013245976
110,-1.9809351310730383,0.007000780461796006,4.005486013245976
111,-1.9809351310730383,0.007000780461796006,4.005486013245976
112,-1.9809351310730383,0.007000780461796006,4.005486013245976
113,-1.9809351310730383,0.007000780461796006,4.005486013245976
114,-1.9809351310730383,0.007000780461796006,4.005486013245976
115,-1.9809351310730383,0.007000780461796006,4.005486013245976
116,-1.9809351310730383,0.007000780461796006,4.005486013245976
117,-1.9809351310730383,0.007000780461796006,4.005486013245976
118,-1.9809351310730383,0.007000780461796006,4.005486013245976
119,-1.9809351310730383,0.007000780461796006,4.005486013245976
120,-1.9809351310730383,0.007000780461796006,4.005486013245976
121,-1.9809351310730383,0.007000780461796006,4.005486013245976
122,-1.9809351310730383,0.007000780461796006,4.005486013245976
123,-1.9809351310730383,0.007000780461796006,4.005486013245976
124,-1.9809351310730383,0.007000780461796006,4.005486013245976
125,-1.9885715337457015,0.01015482462784656,4.000638397386723
126,-1.9885715337457015,0.01015482462784656,4.000638397386723
127,-1.9885715337457015,0.01015482462784656,4.000638397386723
128,-1.9885715337457015,0.01015482462784656,4.000638397386723
129,-1.9885715337457015,0.01015482462784656,4.000638397386723
130,-1.9885715337457015,0.01015482462784656,4.000638397386723
131,-1.9885715337457015,0.01015482462784656,4.000638397386723
132,-1.9885715337457015,0.01015482462784656,4.000638397386723
133,-1.9885715337457015,0.01015482462784656,4.000638397386723
134,-1.9885715337457015,0.01015482462784656,4.000638397386723
135,-1.9885715337457015,0.01015482462784656,4.000638397386723
136,-1.9885715337457015,0.01015482462784656,4.000638397386723
137,-1.9885715337457015,0.01015482462784656,4.000638397386723
138,-1.9885715337457015,0.01015482462784656,4.000638397386723
139,-1.9885715337457015,0.01015482462784656,4.000638397386723
140,-1.9885715337457015,0.01015482462784656,4.000638397386723
141,-1.9885715337457015,0.01015482462784656,4.000638397386723
142,-1.9885715337457015,0.01015482462784656,4.000638397386723
143,-1.9885715337457015,0.01015482462784656,4.000638397386723
144,-1.9885715337457015,0.01015482462784656,4.000638397386723
145,-1.9885715337457015,0.01015482462784656,4.000638397386723
146,-1.9885715337457015,0.01015482462784656,4.000638397386723
147,-1.9885715337457015,0.01015482462784656,4.000638397386723
148,-1.9885715337457015,0.01015482462784656,4.000638397386723
149,-1.9885715337457015,0.01015482462784656,4.000638397386723
150,-1.9885715337457015,0.01015482462784656,4.000638397386723
151,-1.9885715337457015,0.01015482462784656,4.000638397386723
152,-1.9885715337457015,0.01015482462784656,4.000638397386723
