,population,x,y,result
10,"[(3.0920101048194324, -1.0656006543470766), (0.620637107779419, -1.1529313566350314), (-2.4419565202096587, 1.2352307510551674), (-3.627359871038163, 1.4008128430882172), (3.172154496388047, 0.6576645923140687), (3.1284615558523017, -0.8713499209563029), (0.5309883753250875, -1.185148150011578), (0.4662612343940262, -1.157373775197326), (3.5743796893050312, 0.21397589561067387), (4.498813375716891, -1.195946089769474), (0.24799154697711945, -0.7796242802740536), (-1.2487126617598474, -1.5699145353761015), (-1.3142320646217325, 0.8938444869888619), (3.120142204333743, -1.0324635975272403), (0.3486447725759192, -1.0226552235747692), (-0.9885309230422233, 0.5530818378457814), (-0.4088013820239754, 0.6033367256193709), (-0.42133221476179195, 0.48287940537193036), (4.4123225119006415, -1.7518065279947452), (0.9429288495392718, -0.1556339751600745)]",0.9429288495392718,-0.1556339751600745,5.961562405427355
11,"[(3.0920101048194324, -1.0656006543470766), (0.620637107779419, -1.1529313566350314), (-2.4419565202096587, 1.2352307510551674), (-3.627359871038163, 1.4008128430882172), (3.172154496388047, 0.6576645923140687), (3.1284615558523017, -0.8713499209563029), (0.5309883753250875, -1.185148150011578), (0.4662612343940262, -1.157373775197326), (3.5743796893050312, 0.21397589561067387), (4.498813375716891, -1.195946089769474), (0.24799154697711945, -0.7796242802740536), (-1.2487126617598474, -1.5699145353761015), (-1.3142320646217325, 0.8938444869888619), (3.120142204333743, -1.0324635975272403), (0.3486447725759192, -1.0226552235747692), (-0.9885309230422233, 0.5530818378457814), (-0.4088013820239754, 0.6033367256193709), (-0.42133221476179195, 0.48287940537193036), (4.4123225119006415, -1.7518065279947452), (0.9429288495392718, -0.1556339751600745)]",0.9429288495392718,-0.1556339751600745,5.961562405427355
12,"[(3.0920101048194324, -1.0656006543470766), (0.620637107779419, -1.1529313566350314), (-2.4419565202096587, 1.2352307510551674), (-3.627359871038163, 1.4008128430882172), (3.172154496388047, 0.6576645923140687), (3.1284615558523017, -0.8713499209563029), (0.5309883753250875, -1.185148150011578), (0.4662612343940262, -1.157373775197326), (3.5743796893050312, 0.21397589561067387), (4.498813375716891, -1.195946089769474), (0.24799154697711945, -0.7796242802740536), (-1.2487126617598474, -1.5699145353761015), (-1.3142320646217325, 0.8938444869888619), (3.120142204333743, -1.0324635975272403), (0.3486447725759192, -1.0226552235747692), (-0.9885309230422233, 0.5530818378457814), (-0.4088013820239754, 0.6033367256193709), (-0.42133221476179195, 0.48287940537193036), (4.4123225119006415, -1.7518065279947452), (0.9429288495392718, -0.1556339751600745)]",0.9429288495392718,-0.1556339751600745,5.961562405427355
13,"[(3.0920101048194324, -1.0656006543470766), (0.620637107779419, -1.1529313566350314), (-2.4419565202096587, 1.2352307510551674), (-3.627359871038163, 1.4008128430882172), (3.172154496388047, 0.6576645923140687), (3.1284615558523017, -0.8713499209563029), (0.5309883753250875, -1.185148150011578), (0.4662612343940262, -1.157373775197326), (3.5743796893050312, 0.21397589561067387), (4.498813375716891, -1.195946089769474), (0.24799154697711945, -0.7796242802740536), (-1.2487126617598474, -1.5699145353761015), (-1.3142320646217325, 0.8938444869888619), (3.120142204333743, -1.0324635975272403), (0.3486447725759192, -1.0226552235747692), (-0.9885309230422233, 0.5530818378457814), (-0.4088013820239754, 0.6033367256193709), (-0.42133221476179195, 0.48287940537193036), (4.4123225119006415, -1.7518065279947452), (0.9429288495392718, -0.1556339751600745)]",0.9429288495392718,-0.1556339751600745,5.961562405427355
14,"[(3.0920101048194324, -1.0656006543470766), (0.620637107779419, -1.1529313566350314), (-2.4419565202096587, 1.2352307510551674), (-3.627359871038163, 1.4008128430882172), (3.172154496388047, 0.6576645923140687), (3.1284615558523017, -0.8713499209563029), (0.5309883753250875, -1.185148150011578), (0.4662612343940262, -1.157373775197326), (3.5743796893050312, 0.21397589561067387), (4.498813375716891, -1.195946089769474), (0.24799154697711945, -0.7796242802740536), (-1.2487126617598474, -1.5699145353761015), (-1.3142320646217325, 0.8938444869888619), (3.120142204333743, -1.0324635975272403), (0.3486447725759192, -1.0226552235747692), (-0.9885309230422233, 0.5530818378457814), (-0.4088013820239754, 0.6033367256193709), (-0.42133221476179195, 0.48287940537193036), (4.4123225119006415, -1.7518065279947452), (0.9429288495392718, -0.1556339751600745)]",0.9429288495392718,-0.1556339751600745,5.961562405427355
15,"[(3.0920101048194324, -1.0656006543470766), (0.620637107779419, -1.1529313566350314), (-2.4419565202096587, 1.2352307510551674), (-3.627359871038163, 1.4008128430882172), (3.172154496388047, 0.6576645923140687), (3.1284615558523017, -0.8713499209563029), (0.5309883753250875, -1.185148150011578), (0.4662612343940262, -1.157373775197326), (3.5743796893050312, 0.21397589561067387), (4.498813375716891, -1.195946089769474), (0.24799154697711945, -0.7796242802740536), (-1.2487126617598474, -1.5699145353761015), (-1.3142320646217325, 0.8938444869888619), (3.120142204333743, -1.0324635975272403), (0.3486447725759192, -1.0226552235747692), (-0.9885309230422233, 0.5530818378457814), (-0.4088013820239754, 0.6033367256193709), (-0.42133221476179195, 0.48287940537193036), (4.4123225119006415, -1.7518065279947452), (0.9429288495392718, -0.1556339751600745)]",0.9429288495392718,-0.1556339751600745,5.961562405427355
16,"[(3.0920101048194324, -1.0656006543470766), (0.620637107779419, -1.1529313566350314), (-2.4419565202096587, 1.2352307510551674), (-3.627359871038163, 1.4008128430882172), (3.172154496388047, 0.6576645923140687), (3.1284615558523017, -0.8713499209563029), (0.5309883753250875, -1.185148150011578), (0.4662612343940262, -1.157373775197326), (3.5743796893050312, 0.21397589561067387), (4.498813375716891, -1.195946089769474), (0.24799154697711945, -0.7796242802740536), (-1.2487126617598474, -1.5699145353761015), (-1.3142320646217325, 0.8938444869888619), (3.120142204333743, -1.0324635975272403), (0.3486447725759192, -1.0226552235747692), (-0.9885309230422233, 0.5530818378457814), (-0.4088013820239754, 0.6033367256193709), (-0.42133221476179195, 0.48287940537193036), (4.4123225119006415, -1.7518065279947452), (0.9429288495392718, -0.1556339751600745)]",0.9429288495392718,-0.1556339751600745,5.961562405427355
17,"[(3.0920101048194324, -1.0656006543470766), (0.620637107779419, -1.1529313566350314), (-2.4419565202096587, 1.2352307510551674), (-3.627359871038163, 1.4008128430882172), (3.172154496388047, 0.6576645923140687), (3.1284615558523017, -0.8713499209563029), (0.5309883753250875, -1.185148150011578), (0.4662612343940262, -1.157373775197326), (3.5743796893050312, 0.21397589561067387), (4.498813375716891, -1.195946089769474), (0.24799154697711945, -0.7796242802740536), (-1.2487126617598474, -1.5699145353761015), (-1.3142320646217325, 0.8938444869888619), (3.120142204333743, -1.0324635975272403), (0.3486447725759192, -1.0226552235747692), (-0.9885309230422233, 0.5530818378457814), (-0.4088013820239754, 0.6033367256193709), (-0.42133221476179195, 0.48287940537193036), (4.4123225119006415, -1.7518065279947452), (0.9429288495392718, -0.1556339751600745)]",0.9429288495392718,-0.1556339751600745,5.961562405427355
18,"[(3.0920101048194324, -1.0656006543470766), (0.620637107779419, -1.1529313566350314), (-2.4419565202096587, 1.2352307510551674), (-3.627359871038163, 1.4008128430882172), (3.172154496388047, 0.6576645923140687), (3.1284615558523017, -0.8713499209563029), (0.5309883753250875, -1.185148150011578), (0.4662612343940262, -1.157373775197326), (3.5743796893050312, 0.21397589561067387), (4.498813375716891, -1.195946089769474), (0.24799154697711945, -0.7796242802740536), (-1.2487126617598474, -1.5699145353761015), (-1.3142320646217325, 0.8938444869888619), (3.120142204333743, -1.0324635975272403), (0.3486447725759192, -1.0226552235747692), (-0.9885309230422233, 0.5530818378457814), (-0.4088013820239754, 0.6033367256193709), (-0.42133221476179195, 0.48287940537193036), (4.4123225119006415, -1.7518065279947452), (0.9429288495392718, -0.1556339751600745)]",0.9429288495392718,-0.1556339751600745,5.961562405427355
19,"[(3.0920101048194324, -1.0656006543470766), (0.620637107779419, -1.1529313566350314), (-2.4419565202096587, 1.2352307510551674), (-3.627359871038163, 1.4008128430882172), (3.172154496388047, 0.6576645923140687), (3.1284615558523017, -0.8713499209563029), (0.5309883753250875, -1.185148150011578), (0.4662612343940262, -1.157373775197326), (3.5743796893050312, 0.21397589561067387), (4.498813375716891, -1.195946089769474), (0.24799154697711945, -0.7796242802740536), (-1.2487126617598474, -1.5699145353761015), (-1.3142320646217325, 0.8938444869888619), (3.120142204333743, -1.0324635975272403), (0.3486447725759192, -1.0226552235747692), (-0.9885309230422233, 0.5530818378457814), (-0.4088013820239754, 0.6033367256193709), (-0.42133221476179195, 0.48287940537193036), (4.4123225119006415, -1.7518065279947452), (0.9429288495392718, -0.1556339751600745)]",0.9429288495392718,-0.1556339751600745,5.961562405427355
20,"[(0.7998063181136685, -0.14588517212436702), (0.6369299008288363, -1.102515048241984), (2.9699397024321827, -0.8194373515757459), (1.2005465515059934, -0.32081817916592603), (-0.003410252141593073, -0.28943119366358266), (0.0647694354620202, -0.3813965858022806), (2.3071080760724048, -0.9160561539578724), (1.1699982523558163, -0.9779489905731997), (0.7941389403343817, -0.6160484618288047), (0.7461730778739085, -0.5593277031113166), (1.093352998245761, -0.05785344907634646), (0.6157918550167677, -1.1006201200282502), (2.5526524360347835, -0.9360024363106831), (1.2347503240748958, -0.9410995182929435), (0.13612861891532768, 0.3724396363878717), (3.0484526921798305, -0.6745412391684837), (1.7901129781959253, 0.6229256745177174), (0.3625946524660664, 0.5634472337944911), (-0.35432547646013524, 0.47685762277644916), (2.1602356161721454, -0.6154767333148276)]",1.093352998245761,-0.05785344907634646,3.523671890723726
21,"[(0.7998063181136685, -0.14588517212436702), (0.6369299008288363, -1.102515048241984), (2.9699397024321827, -0.8194373515757459), (1.2005465515059934, -0.32081817916592603), (-0.003410252141593073, -0.28943119366358266), (0.0647694354620202, -0.3813965858022806), (2.3071080760724048, -0.9160561539578724), (1.1699982523558163, -0.9779489905731997), (0.7941389403343817, -0.6160484618288047), (0.7461730778739085, -0.5593277031113166), (1.093352998245761, -0.05785344907634646), (0.6157918550167677, -1.1006201200282502), (2.5526524360347835, -0.9360024363106831), (1.2347503240748958, -0.9410995182929435), (0.13612861891532768, 0.3724396363878717), (3.0484526921798305, -0.6745412391684837), (1.7901129781959253, 0.6229256745177174), (0.3625946524660664, 0.5634472337944911), (-0.35432547646013524, 0.47685762277644916), (2.1602356161721454, -0.6154767333148276)]",1.093352998245761,-0.05785344907634646,3.523671890723726
22,"[(0.7998063181136685, -0.14588517212436702), (0.6369299008288363, -1.102515048241984), (2.9699397024321827, -0.8194373515757459), (1.2005465515059934, -0.32081817916592603), (-0.003410252141593073, -0.28943119366358266), (0.0647694354620202, -0.3813965858022806), (2.3071080760724048, -0.9160561539578724), (1.1699982523558163, -0.9779489905731997), (0.7941389403343817, -0.6160484618288047), (0.7461730778739085, -0.5593277031113166), (1.093352998245761, -0.05785344907634646), (0.6157918550167677, -1.1006201200282502), (2.5526524360347835, -0.9360024363106831), (1.2347503240748958, -0.9410995182929435), (0.13612861891532768, 0.3724396363878717), (3.0484526921798305, -0.6745412391684837), (1.7901129781959253, 0.6229256745177174), (0.3625946524660664, 0.5634472337944911), (-0.35432547646013524, 0.47685762277644916), (2.1602356161721454, -0.6154767333148276)]",1.093352998245761,-0.05785344907634646,3.523671890723726
23,"[(0.7998063181136685, -0.14588517212436702), (0.6369299008288363, -1.102515048241984), (2.9699397024321827, -0.8194373515757459), (1.2005465515059934, -0.32081817916592603), (-0.003410252141593073, -0.28943119366358266), (0.0647694354620202, -0.3813965858022806), (2.3071080760724048, -0.9160561539578724), (1.1699982523558163, -0.9779489905731997), (0.7941389403343817, -0.6160484618288047), (0.7461730778739085, -0.5593277031113166), (1.093352998245761, -0.05785344907634646), (0.6157918550167677, -1.1006201200282502), (2.5526524360347835, -0.9360024363106831), (1.2347503240748958, -0.9410995182929435), (0.13612861891532768, 0.3724396363878717), (3.0484526921798305, -0.6745412391684837), (1.7901129781959253, 0.6229256745177174), (0.3625946524660664, 0.5634472337944911), (-0.35432547646013524, 0.47685762277644916), (2.1602356161721454, -0.6154767333148276)]",1.093352998245761,-0.05785344907634646,3.523671890723726
24,"[(0.7998063181136685, -0.14588517212436702), (0.6369299008288363, -1.102515048241984), (2.9699397024321827, -0.8194373515757459), (1.2005465515059934, -0.32081817916592603), (-0.003410252141593073, -0.28943119366358266), (0.0647694354620202, -0.3813965858022806), (2.3071080760724048, -0.9160561539578724), (1.1699982523558163, -0.9779489905731997), (0.7941389403343817, -0.6160484618288047), (0.7461730778739085, -0.5593277031113166), (1.093352998245761, -0.05785344907634646), (0.6157918550167677, -1.1006201200282502), (2.5526524360347835, -0.9360024363106831), (1.2347503240748958, -0.9410995182929435), (0.13612861891532768, 0.3724396363878717), (3.0484526921798305, -0.6745412391684837), (1.7901129781959253, 0.6229256745177174), (0.3625946524660664, 0.5634472337944911), (-0.35432547646013524, 0.47685762277644916), (2.1602356161721454, -0.6154767333148276)]",1.093352998245761,-0.05785344907634646,3.523671890723726
25,"[(0.7998063181136685, -0.14588517212436702), (0.6369299008288363, -1.102515048241984), (2.9699397024321827, -0.8194373515757459), (1.2005465515059934, -0.32081817916592603), (-0.003410252141593073, -0.28943119366358266), (0.0647694354620202, -0.3813965858022806), (2.3071080760724048, -0.9160561539578724), (1.1699982523558163, -0.9779489905731997), (0.7941389403343817, -0.6160484618288047), (0.7461730778739085, -0.5593277031113166), (1.093352998245761, -0.05785344907634646), (0.6157918550167677, -1.1006201200282502), (2.5526524360347835, -0.9360024363106831), (1.2347503240748958, -0.9410995182929435), (0.13612861891532768, 0.3724396363878717), (3.0484526921798305, -0.6745412391684837), (1.7901129781959253, 0.6229256745177174), (0.3625946524660664, 0.5634472337944911), (-0.35432547646013524, 0.47685762277644916), (2.1602356161721454, -0.6154767333148276)]",1.093352998245761,-0.05785344907634646,3.523671890723726
26,"[(0.7998063181136685, -0.14588517212436702), (0.6369299008288363, -1.102515048241984), (2.9699397024321827, -0.8194373515757459), (1.2005465515059934, -0.32081817916592603), (-0.003410252141593073, -0.28943119366358266), (0.0647694354620202, -0.3813965858022806), (2.3071080760724048, -0.9160561539578724), (1.1699982523558163, -0.9779489905731997), (0.7941389403343817, -0.6160484618288047), (0.7461730778739085, -0.5593277031113166), (1.093352998245761, -0.05785344907634646), (0.6157918550167677, -1.1006201200282502), (2.5526524360347835, -0.9360024363106831), (1.2347503240748958, -0.9410995182929435), (0.13612861891532768, 0.3724396363878717), (3.0484526921798305, -0.6745412391684837), (1.7901129781959253, 0.6229256745177174), (0.3625946524660664, 0.5634472337944911), (-0.35432547646013524, 0.47685762277644916), (2.1602356161721454, -0.6154767333148276)]",1.093352998245761,-0.05785344907634646,3.523671890723726
27,"[(0.7998063181136685, -0.14588517212436702), (0.6369299008288363, -1.102515048241984), (2.9699397024321827, -0.8194373515757459), (1.2005465515059934, -0.32081817916592603), (-0.003410252141593073, -0.28943119366358266), (0.0647694354620202, -0.3813965858022806), (2.3071080760724048, -0.9160561539578724), (1.1699982523558163, -0.9779489905731997), (0.7941389403343817, -0.6160484618288047), (0.7461730778739085, -0.5593277031113166), (1.093352998245761, -0.05785344907634646), (0.6157918550167677, -1.1006201200282502), (2.5526524360347835, -0.9360024363106831), (1.2347503240748958, -0.9410995182929435), (0.13612861891532768, 0.3724396363878717), (3.0484526921798305, -0.6745412391684837), (1.7901129781959253, 0.6229256745177174), (0.3625946524660664, 0.5634472337944911), (-0.35432547646013524, 0.47685762277644916), (2.1602356161721454, -0.6154767333148276)]",1.093352998245761,-0.05785344907634646,3.523671890723726
28,"[(0.7998063181136685, -0.14588517212436702), (0.6369299008288363, -1.102515048241984), (2.9699397024321827, -0.8194373515757459), (1.2005465515059934, -0.32081817916592603), (-0.003410252141593073, -0.28943119366358266), (0.0647694354620202, -0.3813965858022806), (2.3071080760724048, -0.9160561539578724), (1.1699982523558163, -0.9779489905731997), (0.7941389403343817, -0.6160484618288047), (0.7461730778739085, -0.5593277031113166), (1.093352998245761, -0.05785344907634646), (0.6157918550167677, -1.1006201200282502), (2.5526524360347835, -0.9360024363106831), (1.2347503240748958, -0.9410995182929435), (0.13612861891532768, 0.3724396363878717), (3.0484526921798305, -0.6745412391684837), (1.7901129781959253, 0.6229256745177174), (0.3625946524660664, 0.5634472337944911), (-0.35432547646013524, 0.47685762277644916), (2.1602356161721454, -0.6154767333148276)]",1.093352998245761,-0.05785344907634646,3.523671890723726
29,"[(0.7998063181136685, -0.14588517212436702), (0.6369299008288363, -1.102515048241984), (2.9699397024321827, -0.8194373515757459), (1.2005465515059934, -0.32081817916592603), (-0.003410252141593073, -0.28943119366358266), (0.0647694354620202, -0.3813965858022806), (2.3071080760724048, -0.9160561539578724), (1.1699982523558163, -0.9779489905731997), (0.7941389403343817, -0.6160484618288047), (0.7461730778739085, -0.5593277031113166), (1.093352998245761, -0.05785344907634646), (0.6157918550167677, -1.1006201200282502), (2.5526524360347835, -0.9360024363106831), (1.2347503240748958, -0.9410995182929435), (0.13612861891532768, 0.3724396363878717), (3.0484526921798305, -0.6745412391684837), (1.7901129781959253, 0.6229256745177174), (0.3625946524660664, 0.5634472337944911), (-0.35432547646013524, 0.47685762277644916), (2.1602356161721454, -0.6154767333148276)]",1.093352998245761,-0.05785344907634646,3.523671890723726
30,"[(0.7998063181136685, -0.14588517212436702), (0.6369299008288363, -1.102515048241984), (2.9699397024321827, -0.8194373515757459), (1.2005465515059934, -0.32081817916592603), (-0.003410252141593073, -0.28943119366358266), (0.0647694354620202, -0.3813965858022806), (2.3071080760724048, -0.9160561539578724), (1.1699982523558163, -0.9779489905731997), (0.7941389403343817, -0.6160484618288047), (0.7461730778739085, -0.5593277031113166), (1.093352998245761, -0.05785344907634646), (0.6157918550167677, -1.1006201200282502), (2.5526524360347835, -0.9360024363106831), (1.2347503240748958, -0.9410995182929435), (0.13612861891532768, 0.3724396363878717), (3.0484526921798305, -0.6745412391684837), (1.7901129781959253, 0.6229256745177174), (0.3625946524660664, 0.5634472337944911), (-0.35432547646013524, 0.47685762277644916), (2.1602356161721454, -0.6154767333148276)]",1.093352998245761,-0.05785344907634646,3.523671890723726
31,"[(0.7998063181136685, -0.14588517212436702), (0.6369299008288363, -1.102515048241984), (2.9699397024321827, -0.8194373515757459), (1.2005465515059934, -0.32081817916592603), (-0.003410252141593073, -0.28943119366358266), (0.0647694354620202, -0.3813965858022806), (2.3071080760724048, -0.9160561539578724), (1.1699982523558163, -0.9779489905731997), (0.7941389403343817, -0.6160484618288047), (0.7461730778739085, -0.5593277031113166), (1.093352998245761, -0.05785344907634646), (0.6157918550167677, -1.1006201200282502), (2.5526524360347835, -0.9360024363106831), (1.2347503240748958, -0.9410995182929435), (0.13612861891532768, 0.3724396363878717), (3.0484526921798305, -0.6745412391684837), (1.7901129781959253, 0.6229256745177174), (0.3625946524660664, 0.5634472337944911), (-0.35432547646013524, 0.47685762277644916), (2.1602356161721454, -0.6154767333148276)]",1.093352998245761,-0.05785344907634646,3.523671890723726
